Sentiment,SentimentText
0,"లాక్‌డౌన్‌ నేపథ్యంలో కార్మికులెవరూ కడుపు మాడ్చుకోవద్దని, కార్మిక పక్షపాతిగా నిత్యావసర సరుకులను పంపిణీ చేస్తున్నామని "
0,"లాక్‌డౌన్‌ సమయంలో కార్మికుల కుటుంబాలకు అండగా నిలిచేందుకు ఆయన సోమవారం పశ్చిమ నియోజకవర్గ పరిధిలోని నయీంనగర్‌, కేయూసీ, పెగడపల్లి డబ్బాలు, ములుగురోడ్డు, "
0,తెలంగాణ రాష్ట్ర ప్రభుత్వ చీఫ్‌విప్‌ దాస్యం వినయ్‌భాస్కర్‌ అన్నారు. 
1,"ఈ సందర్భంగా దాస్యం మాట్లాడుతూ నగరంలో ఏ ఒక్కరూ ఆకలితో ఉండకూడదని, దాతలు ముందుకు వచ్చి రెక్కాడితే కానీ డొక్కాడని నిరుపేదలకు అండగా నిలవాలని అన్నారు. "
1,"భద్రకాళీ దేవస్థానం సమీపంలోని ఆటో అడ్డా డ్రైవర్లు, పేలకు నిత్యావసర సరుకులను పంపిణీ చేశారు. "
1,"ఆటో డ్రైవర్ల సంక్షేమం కోసం ఎల్లప్పుడు వారితో ఉంటున్నానని, వారి సమస్యల పరిష్కారానికి రాష్ట్రంలో ఎక్కడా లేని విధంగా అడ్డా ములాఖత్‌లు ఏర్పాటు చేశానని గుర్తు చేశారు. "
1,"సీఎం కేసీఆర్‌ చెప్పిన విధంగా లాక్‌డౌన్‌ను ప్రతి ఒక్కరూ పాటించి, కరోనా వైరస్‌ కట్టడికి సహకరించాలన్నారు. "
1,"అనంతరం ఆటోడ్రైవర్లకు సరుకుల పంపిణీకి సహకరించిన శ్రీలక్ష్మినరసింహా ఆస్పత్రి నిర్వాహకులు డాక్టర్‌ సంధ్యారాణి, కరుణాకర్‌లకు దాస్యం కృతజ్ఞతలు తెలిపారు."
0,డ్రాగ‌న్ ఫ్రూట్ ఒక‌ప్పుడు వేరే దేశాల్లో మాత్ర‌మే పండేది. 
1,కొన్నేళ్లుగా ఈ డ్రాగ‌న్ ఫ్రూట్‌ను ఇక్క‌డ సైతం పండిస్తున్నారు. 
1,ఇందులో అనేక ఔష‌ధ గుణాలుంటాయి. 
0,డ్రాగన్ ఫ్రూట్ గుజ్జు అరటిపండు గుజ్జులా కొద్దిగా తెలుపుగా  ఉంటుంది.
1,ఈ పండు తింటే ఆరోగ్యానికి చాలా మంచిద‌ని వైద్యులు చెబుతున్నారు.
0, అలాగే అరటిపండులో ఉన్నట్టుగానే గింజలు ఉంటాయి.
1, ఈ పండులో అనేక ఔషధ గుణాలు ఉన్నాయి.
1,"  ఈ పండులో సి, ఈ విటమిన్లు, అలానే ఐరన్, మెగ్నీషియం ఉంటాయి. "
1, క్యాలరీలు తక్కువగా ఉండే ఈ ఫ్రూట్ ను రోజు తీసుకుంటే బరువు తగ్గుతారు.
1, రోజు ఈ పండు తినేవారు చురుకుగా ఉంటార‌ని వైద్యులు చెబుతున్నారు.  
1,ఇందులో ఉండే పీచు పదార్ధం జీర్ణక్రియకు ఎంతో ఉపయోగంగా ఉంటుంది. 
1, మలబద్దకాన్ని నివారిస్తుంది.  
1,"అలాగే, గుండె జబ్బులను రాకుండా అడ్డుకుంటుంది. "
1,"ఇందులో ఉండే బెటాలైన్స్, కెరొటినాయిడ్స్ లు క్యాన్సర్ రాకుండా అడ్డుకోవడంలో సహాయపడతాయి."
0,ఒక‌వేళ‌ వైర‌స్‌ను ఉద్దేశ‌పూర్వకంగానే చైనా వ‌దిలితే.. 
0,ఆ దేశం తీవ్ర ప‌రిణామాలు ఎదుర్కోవాల్సి ఉంటుంద‌ని అమెరికా అధ్య‌క్షుడు ట్రంప్ హెచ్చ‌రించిన విష‌యం తెలిసిందే. 
